Date,SM4_10cm,SM4_30cm
2024-05-22 00:08:12,27.46591863,31.08799406
2024-05-22 04:21:25,27.52661111,31.08799406
2024-05-22 12:36:13,27.58737281,30.953536
2024-05-22 20:51:03,27.46591863,30.75308526
2024-05-23 05:13:39,27.46591863,30.68659091
2024-05-23 13:26:01,27.52661111,30.55407537
2024-05-23 21:40:17,27.40529357,30.42217882
2024-05-24 05:58:56,27.40529357,30.35645821
2024-05-24 14:12:03,27.46591863,30.42217882
2024-05-24 22:27:21,27.40529357,30.35645821
2024-05-25 06:45:58,27.40529357,30.35645821
2024-05-25 13:49:48,27.52661111,30.35645821
2024-05-25 21:21:19,27.46591863,30.22546341
2024-05-27 00:18:13,27.34473416,29.96520963
2024-05-27 04:28:28,27.34473416,29.96520963
2024-05-27 08:35:56,27.40529357,29.96520963
2024-05-27 16:47:11,27.58737281,30.62025488
2024-05-28 01:05:14,28.69495013,31.22312813
2024-05-28 05:14:26,28.63263789,31.08799406
2024-05-28 09:21:57,28.63263789,31.08799406
2024-05-28 17:32:50,28.5083155,30.8197397
2024-05-29 01:50:52,28.32256038,30.75308526
2024-05-29 10:08:22,28.384384,30.62025488
2024-05-29 10:23:45,28.384384,30.62025488
2024-05-29 18:36:02,28.1991885,30.62025488
2024-05-30 02:56:15,28.07617188,30.42217882
2024-05-30 11:12:25,28.13763667,30.35645821
2024-05-30 19:25:12,28.01479233,30.22546341
2024-05-31 03:45:02,27.89228186,30.16018566
2024-05-31 04:17:29,27.89228186,30.09505197
2024-05-31 12:31:27,27.95349625,30.16018566
2024-05-31 20:44:30,27.83114737,30.03006055
2024-06-01 05:03:03,27.83114737,29.96520963
2024-06-01 13:14:02,27.89228186,29.90049741
2024-06-01 14:39:49,27.89228186,29.83592212
2024-06-03 00:44:33,27.6482055,29.643
2024-06-03 04:54:34,27.70911097,29.643
2024-06-03 09:01:19,27.70911097,29.643
2024-06-03 17:12:51,27.70911097,29.51503722
2024-06-04 01:30:28,27.58737281,29.38757939
2024-06-04 05:40:25,27.58737281,29.45124608
2024-06-04 07:03:40,27.58737281,29.45124608
2024-06-04 11:10:33,27.6482055,29.38757939
2024-06-04 19:23:23,27.58737281,29.19730823
2024-06-05 03:42:55,27.52661111,29.26061225
2024-06-05 11:59:58,27.6482055,29.07105039
2024-06-05 20:17:08,27.6482055,29.13412154
2024-06-06 00:02:05,27.6482055,29.13412154
2024-06-06 08:25:03,27.770091,29.13412154
2024-06-06 12:33:15,27.70911097,29.13412154
2024-06-06 16:40:50,27.6482055,29.07105039
2024-06-06 20:51:02,27.6482055,29.008093
2024-06-07 01:10:16,27.6482055,29.008093
2024-06-07 06:39:12,27.770091,29.07105039
2024-06-07 14:54:12,27.6482055,28.94524759
2024-06-07 23:14:40,27.52661111,29.008093
2024-06-08 07:37:58,27.58737281,28.88251238
2024-06-08 15:55:30,27.52661111,28.69495013
2024-06-09 00:16:17,29.07105039,29.07105039
2024-06-09 02:11:29,28.94524759,29.008093
2024-06-09 10:33:02,28.81988559,29.19730823
2024-06-09 18:52:29,30.16018566,29.13412154
2024-06-09 23:03:40,29.90049741,29.07105039
2024-06-10 03:15:02,29.83592212,29.13412154
2024-06-10 07:25:59,32.25962064,28.94524759
2024-06-10 09:58:11,32.25962064,29.26061225
2024-06-10 18:17:39,33.34095521,31.7707097
2024-06-11 02:39:26,32.83036953,31.49548134
2024-06-11 06:49:50,32.83036953,31.49548134
2024-06-11 10:13:14,32.68643663,31.42712795
2024-06-11 18:34:19,31.97908638,31.08799406
2024-06-12 03:02:48,31.70162683,30.953536
2024-06-12 11:26:34,31.42712795,30.88655602
2024-06-12 13:28:22,31.29095313,30.8197397
2024-06-12 17:36:50,31.1554757,30.75308526
2024-06-12 23:42:15,31.02068142,30.55407537
2024-06-13 03:52:53,30.953536,30.55407537
2024-06-13 12:11:50,30.88655602,30.48805061
2024-06-13 16:58:37,30.68659091,30.48805061
2024-06-14 01:21:19,30.55407537,30.35645821
2024-06-14 09:43:01,30.55407537,30.290887
2024-06-14 17:03:19,30.35645821,30.35645821
2024-06-15 01:25:11,30.22546341,30.22546341
2024-06-15 09:45:26,30.22546341,30.22546341
2024-06-15 16:20:00,30.03006055,30.16018566
2024-06-17 01:31:31,29.643,29.90049741
2024-06-17 05:41:53,29.643,29.90049741
2024-06-17 09:50:41,29.643,29.7071752
2024-06-17 13:50:39,29.5789546,29.83592212
2024-06-17 22:08:49,29.5789546,29.7071752
2024-06-18 02:19:24,29.5789546,29.7071752
2024-06-18 06:29:42,29.643,29.7071752
2024-06-18 10:37:17,29.5789546,29.77148198
2024-06-18 14:44:39,29.51503722,29.7071752
2024-06-18 23:03:09,29.38757939,29.643
2024-06-19 07:25:03,29.45124608,29.643
2024-06-19 15:39:38,29.26061225,29.38757939
2024-06-19 23:58:32,29.26061225,29.51503722
2024-06-20 00:33:01,29.26061225,29.51503722
2024-06-20 08:52:16,29.26061225,29.5789546
2024-06-20 17:05:22,29.13412154,29.51503722
2024-06-20 17:48:12,29.07105039,29.51503722
2024-06-21 02:07:38,29.008093,29.45124608
2024-06-21 10:24:25,29.008093,29.45124608
2024-06-21 18:36:07,28.81988559,29.32403538
2024-06-22 02:55:10,28.75736543,29.26061225
2024-06-22 11:12:33,28.75736543,29.26061225
2024-06-22 12:54:29,28.69495013,29.13412154
