Date,SM5_10cm,SM5_30cm
2024-05-27 18:25:20,0,35.17937354
2024-05-28 02:52:47,0,35.25916348
2024-05-28 07:05:43,0,35.339224
2024-05-28 11:15:26,0,35.339224
2024-05-28 19:31:25,0,35.339224
2024-05-29 03:58:55,0,35.25916348
2024-05-29 12:20:39,0,35.339224
2024-05-29 20:40:23,0,35.25916348
2024-05-30 05:11:35,0,35.25916348
2024-05-30 13:29:59,0,35.25916348
2024-05-30 21:51:33,0,35.17937354
2024-05-30 23:43:47,0,35.17937354
2024-05-31 07:07:38,0,35.17937354
2024-05-31 15:23:45,0,35.0998524
2024-05-31 23:46:59,0,35.0998524
2024-06-01 08:11:56,0,35.0998524
2024-06-01 12:43:10,0,35.02059827
2024-06-02 22:05:09,0,34.70621626
2024-06-03 02:19:59,0,34.70621626
2024-06-03 06:33:15,0,34.70621626
2024-06-03 10:41:51,0,34.62827047
2024-06-03 18:59:44,0,34.3959639
2024-06-04 03:28:12,0,34.24235071
2024-06-04 07:41:54,0,34.24235071
2024-06-04 11:51:00,0,34.16591613
2024-06-04 20:09:58,0,33.86261626
2024-06-05 04:39:46,0,33.787392
2024-06-05 13:04:40,0,33.48884435
2024-06-05 21:31:16,0,33.41478588
2024-06-06 06:07:21,0,33.41478588
2024-06-06 10:20:37,0,33.34095521
2024-06-06 14:31:18,0,33.34095521
2024-06-06 18:44:13,0,33.26735057
2024-06-07 03:19:58,0,33.19397018
2024-06-07 11:46:25,0,33.12081225
2024-06-07 20:10:34,0,32.90265542
2024-06-08 04:46:56,0,32.90265542
2024-06-08 13:13:43,0,32.68643663
2024-06-08 21:43:46,0,32.40107644
2024-06-09 06:18:18,0,32.54334368
2024-06-09 14:45:20,0,32.40107644
2024-06-09 23:17:14,0,32.47210774
2024-06-10 03:34:04,0,32.47210774
2024-06-10 07:50:14,0,32.330248
2024-06-10 12:03:57,0,32.40107644
2024-06-10 20:33:09,0,32.40107644
2024-06-11 00:48:54,0,32.40107644
2024-06-11 05:05:27,0,32.47210774
2024-06-11 09:18:53,0,32.47210774
2024-06-11 13:28:39,0,32.47210774
2024-06-11 21:53:18,0,32.40107644
2024-06-12 06:26:34,0,32.40107644
2024-06-12 14:48:41,0,32.40107644
2024-06-12 23:16:26,0,32.330248
2024-06-13 01:14:33,0,32.330248
2024-06-13 09:23:18,0,32.330248
2024-06-13 15:55:03,0,32.330248
2024-06-14 00:27:28,0,32.330248
2024-06-14 09:00:23,0,32.25962064
2024-06-14 17:24:44,0,32.25962064
2024-06-15 01:57:58,0,32.25962064
2024-06-15 07:34:18,0,32.330248
2024-06-15 15:55:19,0,32.18919258
2024-06-17 00:42:40,0,32.11896204
2024-06-17 04:58:17,0,32.11896204
2024-06-17 06:45:28,0,32.11896204
2024-06-17 10:57:15,0,32.04892723
2024-06-17 19:20:32,0,32.04892723
2024-06-17 23:35:16,0,32.04892723
2024-06-18 03:50:53,0,32.04892723
2024-06-18 08:04:00,0,32.04892723
2024-06-18 12:14:32,0,31.97908638
2024-06-18 19:41:18,0,31.97908638
2024-06-19 01:48:56,0,31.97908638
2024-06-19 10:17:27,0,31.97908638
2024-06-19 18:38:13,0,31.83997939
2024-06-20 03:08:32,0,31.7707097
2024-06-20 11:32:43,0,31.83997939
2024-06-20 19:53:21,0,31.70162683
2024-06-20 20:11:13,0,31.70162683
2024-06-21 00:41:47,0,31.70162683
2024-06-21 09:08:43,0,31.70162683
2024-06-21 17:24:52,0,31.56401443
2024-06-22 01:52:17,0,31.56401443
2024-06-22 10:18:49,0,31.49548134
2024-07-08 15:00:41,0,30.09505197
2024-07-08 19:13:55,0,32.04892723
2024-07-08 23:28:46,0,32.04892723
2024-07-09 03:44:20,0,32.11896204
2024-07-09 07:58:01,0,32.40107644
2024-07-09 12:06:48,0,32.61478605
2024-07-09 16:13:59,0,32.54334368
2024-07-09 18:50:32,0,32.47210774
2024-07-09 23:04:13,0,32.47210774
2024-07-10 03:18:29,0,32.40107644
2024-07-10 07:31:07,0,32.47210774
2024-07-10 11:40:26,0,32.47210774
2024-07-10 15:48:39,0,32.25962064
2024-07-10 20:00:15,0,37.60964787
2024-07-11 00:12:08,0,35.25916348
2024-07-11 04:24:11,0,34.86288393
2024-07-11 08:35:01,0,34.94160938
2024-07-11 10:14:56,0,34.86288393
2024-07-11 14:21:45,0,34.86288393
2024-07-11 18:31:10,0,34.62827047
2024-07-11 22:42:40,0,34.550581
2024-07-12 02:54:51,0,34.70621626
2024-07-12 07:06:49,0,34.78442015
2024-07-12 15:21:52,0,34.86288393
2024-07-12 19:31:07,0,34.78442015
2024-07-12 23:44:31,0,34.78442015
2024-07-13 03:58:08,0,34.78442015
2024-07-13 08:09:02,0,34.78442015
2024-07-13 09:29:28,0,34.78442015
2024-07-13 13:38:28,0,34.78442015
2024-07-13 17:49:26,0,34.70621626
2024-07-13 22:01:50,0,37.60964787
2024-07-14 00:55:35,0,37.78669051
2024-07-14 05:08:52,0,37
2024-07-14 09:21:04,0,36.65844499
2024-07-14 13:30:37,0,36.57381288
2024-07-14 17:39:35,0,36.32170394
2024-07-14 21:51:47,0,36.23825749
2024-07-15 20:51:32,0,36.155103
2024-07-16 01:05:43,0,36.07223869
2024-07-16 05:20:44,0,36.155103
2024-07-16 09:31:35,0,36.155103
2024-07-16 13:39:40,0,36.155103
2024-07-16 17:49:11,0,36.155103
2024-07-16 22:01:14,0,37.17261838
2024-07-17 02:13:43,0,38.05468922
2024-07-17 06:25:59,0,38.05468922
2024-07-17 10:37:28,0,37.96502931
2024-07-17 14:47:33,0,37.875697
2024-07-17 16:57:04,0,37.875697
2024-07-17 21:08:51,0,37.78669051
2024-07-18 01:21:25,0,37.875697
2024-07-18 05:34:00,0,37.875697
2024-07-18 09:26:14,0,37.96502931
2024-07-18 13:34:12,0,38.05468922
2024-07-18 17:42:33,0,37.96502931
2024-07-18 21:54:41,0,37.875697
2024-07-19 06:22:22,0,37.96502931
2024-07-19 08:21:16,0,37.96502931
2024-07-19 12:28:17,0,37.96502931
2024-07-19 16:34:59,0,37.96502931
2024-07-19 20:45:20,0,37.69800806
2024-07-20 00:58:35,0,37.60964787
2024-07-20 05:12:10,0,37.60964787
2024-07-20 09:21:10,0,37.69800806
2024-07-20 13:26:20,0,37.69800806
2024-07-20 17:32:31,0,37.60964787
2024-07-20 21:43:09,0,37.52160815
2024-07-21 01:55:47,0,37.43388713
2024-07-21 06:08:12,0,37.43388713
2024-07-21 10:17:23,0,37.43388713
2024-07-21 14:23:35,0,37.43388713
2024-07-21 15:03:52,0,37.43388713
2024-07-21 19:12:10,0,37.34648301
2024-07-21 23:23:55,0,37.25939402
2024-07-22 03:36:26,0,37.25939402
2024-07-22 07:48:14,0,37.25939402
2024-07-22 11:56:59,0,37.25939402
2024-07-22 16:05:26,0,37.17261838
2024-07-22 20:15:50,0,37.17261838
2024-07-23 00:27:37,0,37.17261838
2024-07-23 04:39:44,0,37.0861543
2024-07-23 08:50:38,0,37.17261838
2024-07-23 12:58:17,0,37.17261838
2024-07-23 17:05:54,0,37.17261838
2024-07-23 21:17:49,0,37.0861543
2024-07-24 05:44:53,0,37.0861543
2024-07-24 09:54:53,0,37.0861543
2024-07-24 14:05:08,0,37.0861543
2024-07-24 18:16:48,0,37.0861543
2024-07-24 22:29:42,0,37
2024-07-25 02:44:07,0,37.0861543
2024-07-25 06:56:53,0,37.17261838
2024-07-25 11:07:15,0,37.17261838
2024-07-25 15:14:48,0,37.17261838
2024-07-25 17:42:39,0,37.17261838
2024-07-25 21:55:13,0,37.0861543
2024-07-26 06:24:26,0,37.0861543
2024-07-26 10:33:45,0,37.17261838
2024-07-26 14:40:36,0,37.17261838
2024-07-26 18:50:15,0,37.17261838
2024-07-26 23:02:54,0,37.0861543
2024-07-27 03:16:31,0,37.0861543
2024-07-27 07:28:47,0,37.0861543
2024-07-27 11:37:35,0,37.17261838
2024-07-27 15:45:05,0,37.17261838
2024-07-27 19:55:50,0,37.0861543
2024-07-28 00:10:31,0,37.0861543
2024-07-28 04:26:13,0,37.0861543
2024-07-28 08:38:34,0,37.17261838
2024-07-28 12:46:22,0,37.17261838
2024-07-28 16:57:48,0,38.87666452
2024-07-28 21:10:04,0,38.783976
2024-07-29 01:24:04,0,38.783976
2024-07-29 05:38:22,0,38.783976
2024-07-29 09:48:24,0,38.87666452
2024-07-29 13:55:38,0,38.87666452
2024-07-29 18:04:44,0,38.50796516
2024-07-29 22:17:20,0,38.41664051
2024-07-30 02:32:02,0,38.32565238
2024-07-30 06:45:08,0,38.41664051
2024-07-30 10:53:07,0,38.41664051
2024-07-30 14:59:21,0,38.41664051
2024-07-30 19:08:27,0,38.32565238
2024-07-30 23:21:04,0,38.23499897
2024-07-31 03:35:16,0,38.23499897
2024-07-31 07:47:09,0,38.23499897
2024-07-31 11:55:29,0,38.23499897
2024-07-31 15:58:04,0,38.14467851
2024-07-31 20:08:58,0,38.05468922
2024-08-01 00:22:47,0,37.875697
2024-08-01 04:37:36,0,37.875697
2024-08-01 08:48:33,0,37.875697
2024-08-01 12:55:43,0,37.875697
2024-08-01 13:48:48,0,37.875697
2024-08-01 17:57:29,0,37.78669051
2024-08-01 22:11:02,0,37.69800806
2024-08-02 03:08:11,0,37.60964787
2024-08-02 07:22:15,0,37.69800806
2024-08-02 11:31:14,0,37.78669051
2024-08-02 15:38:04,0,37.78669051
2024-08-02 19:48:29,0,37.69800806
2024-08-03 00:03:28,0,37.60964787
2024-08-03 04:19:32,0,37.60964787
2024-08-03 08:30:37,0,37.69800806
2024-08-03 09:14:04,0,37.69800806
2024-08-03 13:19:49,0,37.69800806
2024-08-03 17:26:07,0,37.69800806
2024-08-03 21:37:02,0,37.60964787
2024-08-04 06:02:07,0,37.60964787
2024-08-04 10:10:00,0,37.69800806
2024-08-04 14:16:24,0,37.69800806
2024-08-04 18:25:44,0,38.05468922
2024-08-04 22:38:33,0,38.23499897
2024-08-05 02:51:43,0,38.14467851
2024-08-05 07:03:26,0,38.14467851
2024-08-05 10:38:58,0,38.23499897
2024-08-05 14:44:19,0,38.14467851
2024-08-05 18:51:00,0,38.05468922
2024-08-05 23:02:55,0,37.875697
2024-08-06 03:16:52,0,37.875697
2024-08-06 07:26:46,0,37.96502931
2024-08-06 11:31:04,0,37.96502931
2024-08-06 12:51:47,0,37.96502931
2024-08-06 16:02:03,0,37.875697
2024-08-06 20:11:19,0,37.875697
2024-08-07 00:22:44,0,37.875697
2024-08-07 01:52:08,0,37.78669051
2024-08-07 06:03:12,0,37.875697
2024-08-07 10:09:28,0,37.96502931
2024-08-07 14:14:38,0,37.96502931
2024-08-07 18:21:08,0,37.875697
2024-08-07 22:32:21,0,37.78669051
2024-08-08 06:57:44,0,37.875697
2024-08-08 11:05:14,0,37.875697
2024-08-08 15:15:18,0,37.96502931
2024-08-08 15:29:49,0,37.96502931
2024-08-08 17:48:30,0,38.05468922
2024-08-08 22:01:43,0,37.96502931
2024-08-09 06:30:45,0,38.05468922
2024-08-09 10:37:46,0,38.05468922
2024-08-09 12:44:43,0,38.05468922
2024-08-09 16:56:54,0,38.69163112
2024-08-09 21:09:00,0,39.25089063
2024-08-10 01:22:32,0,39.25089063
2024-08-10 05:05:30,0,39.25089063
2024-08-10 09:15:17,0,39.34532407
2024-08-10 13:23:36,0,38.96969846
2024-08-10 14:21:46,0,38.96969846
2024-08-10 15:43:43,0,38.87666452
2024-08-10 19:54:58,0,38.69163112
2024-08-11 00:08:11,0,38.5996281
2024-08-11 04:21:47,0,38.5996281
2024-08-11 08:32:40,0,38.5996281
2024-08-11 10:18:07,0,38.50796516
2024-08-11 14:25:00,0,38.41664051
2024-08-11 18:34:11,0,38.23499897
2024-08-11 22:48:38,0,38.14467851
2024-08-12 03:04:51,0,38.05468922
2024-08-12 05:13:26,0,38.14467851
