Date,SM1_10cm,SM1_30cm
2024-06-13 12:09:38,24.6586113,25.54963949
2024-06-13 20:29:13,24.59914536,25.371439
2024-06-14 04:40:20,24.777496,25.4902313
2024-06-14 12:58:33,24.777496,25.43083173
2024-06-14 14:32:22,24.777496,25.43083173
2024-06-14 22:53:39,24.6586113,25.31205133
2024-06-15 02:14:45,24.6586113,25.31205133
2024-06-15 02:54:12,24.71806092,25.31205133
2024-06-15 11:11:07,24.777496,25.31205133
2024-06-17 00:38:01,24.48015738,25.01512653
2024-06-17 04:50:54,24.53966131,25.01512653
2024-06-17 05:46:18,24.53966131,25.01512653
2024-06-17 09:55:39,24.53966131,25.07451563
2024-06-17 18:11:25,24.53966131,24.9557318
2024-06-18 02:37:14,24.48015738,24.89632966
2024-06-18 06:47:57,24.53966131,25.01512653
2024-06-18 10:54:24,24.48015738,24.89632966
2024-06-18 14:19:53,24.48015738,24.83691832
2024-06-18 22:40:59,24.36108271,24.71806092
2024-06-19 07:08:33,24.42063177,24.777496
2024-06-19 11:54:07,24.42063177,24.71806092
2024-06-19 20:08:59,24.30150842,24.59914536
2024-06-20 04:35:45,24.36108271,24.59914536
2024-06-20 04:54:53,24.36108271,24.59914536
2024-06-20 08:19:34,24.42063177,24.59914536
2024-06-20 16:31:45,24.30150842,24.24190711
2024-06-21 00:54:44,24.182277,24.182277
2024-06-21 01:22:45,24.182277,24.182277
2024-06-21 09:33:35,24.30150842,24.12261631
2024-06-21 17:40:52,24.182277,23.82379181
2024-06-21 20:17:08,24.12261631,23.70398558
2024-06-22 04:41:35,24.06292326,23.76391022
2024-06-22 13:02:13,23.88363212,23.6440161
2024-07-08 13:16:50,28.01479233,26.08499534
2024-07-08 17:26:46,31.02068142,29.38757939
2024-07-08 21:38:36,30.953536,29.38757939
2024-07-09 01:51:38,31.02068142,29.38757939
2024-07-09 04:28:16,31.08799406,29.45124608
2024-07-09 08:38:02,31.02068142,29.51503722
2024-07-09 12:42:31,31.02068142,29.51503722
2024-07-09 16:48:06,30.953536,29.45124608
2024-07-09 20:57:16,30.88655602,29.32403538
2024-07-10 01:10:05,30.88655602,29.32403538
2024-07-10 05:21:36,30.88655602,29.32403538
2024-07-10 09:30:36,30.88655602,29.32403538
2024-07-10 13:35:05,30.8197397,29.32403538
2024-07-10 15:40:21,32.25962064,29.38757939
2024-07-10 19:50:08,34.78442015,35.17937354
2024-07-11 00:00:13,33.86261626,32.47210774
2024-07-11 04:10:26,33.71240446,32.11896204
2024-07-11 08:19:14,33.56313242,31.97908638
2024-07-11 12:24:28,33.41478588,31.83997939
2024-07-11 16:28:43,33.19397018,31.56401443
2024-07-11 20:38:19,34.16591613,31.632729
2024-07-12 00:48:18,34.86288393,31.7707097
2024-07-12 04:58:45,34.24235071,31.97908638
2024-07-12 09:06:19,33.93807902,31.97908638
2024-07-12 13:09:49,33.71240446,31.97908638
2024-07-12 17:13:40,33.34095521,31.83997939
2024-07-12 21:22:41,33.047875,31.70162683
2024-07-13 01:35:01,32.97515665,31.70162683
2024-07-13 05:46:10,32.97515665,31.70162683
2024-07-13 09:53:05,32.90265542,31.70162683
2024-07-13 14:00:05,32.83036953,31.70162683
2024-07-13 18:09:22,33.63765186,31.7707097
2024-07-13 18:33:03,34.3959639,31.7707097
2024-07-13 21:12:29,35.66220749,35.58104684
2024-07-14 01:23:38,39.82284193,36.32170394
2024-07-14 05:34:48,36.32170394,36.32170394
2024-07-14 09:44:31,35.0998524,35.5001639
2024-07-14 13:51:16,34.550581,34.550581
2024-07-14 17:56:56,34.24235071,34.08972717
2024-07-14 22:07:06,34.01378206,33.787392
2024-07-15 02:20:38,33.86261626,33.56313242
2024-07-15 06:31:51,33.86261626,33.56313242
2024-07-15 10:39:11,33.71240446,33.48884435
2024-07-15 14:47:10,34.550581,33.48884435
2024-07-15 18:56:23,34.3959639,33.48884435
2024-07-15 23:07:22,34.16591613,33.48884435
2024-07-16 02:03:24,34.08972717,33.41478588
2024-07-16 06:15:13,34.01378206,33.48884435
2024-07-16 10:21:04,34.01378206,33.48884435
2024-07-16 14:25:47,33.71240446,33.34095521
2024-07-16 18:33:31,33.63765186,33.26735057
2024-07-16 22:43:56,34.94160938,34.94160938
2024-07-17 02:54:20,38.50796516,35.98966278
2024-07-17 07:04:36,38.96969846,36.23825749
2024-07-17 11:13:25,37.43388713,36.23825749
2024-07-17 15:21:01,36.23825749,36.32170394
2024-07-17 19:29:44,35.58104684,36.32170394
2024-07-17 23:40:22,35.17937354,36.40544413
2024-07-18 03:51:09,34.94160938,35.17937354
2024-07-18 08:00:47,34.86288393,34.78442015
2024-07-18 12:07:35,34.62827047,34.70621626
2024-07-18 16:12:43,34.3959639,34.31903271
2024-07-18 20:21:04,34.16591613,34.08972717
2024-07-19 04:45:28,33.93807902,33.86261626
2024-07-19 08:53:33,34.01378206,33.93807902
2024-07-19 12:57:16,33.86261626,33.86261626
2024-07-19 17:01:26,33.63765186,33.71240446
2024-07-19 21:09:36,33.48884435,33.56313242
2024-07-20 01:21:14,33.41478588,33.48884435
2024-07-20 05:32:50,33.41478588,33.56313242
2024-07-20 09:38:43,33.34095521,33.56313242
2024-07-20 13:40:37,33.26735057,33.41478588
2024-07-20 17:43:15,33.12081225,33.41478588
2024-07-20 21:51:42,32.90265542,33.26735057
2024-07-20 23:07:09,32.90265542,33.19397018
2024-07-21 03:18:36,32.90265542,33.19397018
2024-07-21 07:27:00,32.90265542,33.26735057
2024-07-21 11:32:27,32.90265542,33.26735057
2024-07-21 15:35:25,32.75829719,33.19397018
2024-07-21 19:41:04,32.54334368,33.047875
2024-07-21 23:51:31,32.47210774,33.047875
2024-07-22 04:02:04,32.47210774,33.047875
2024-07-22 05:39:54,32.40107644,33.047875
2024-07-22 09:47:49,32.47210774,33.047875
2024-07-22 13:53:14,32.40107644,33.047875
2024-07-22 18:00:19,32.25962064,32.90265542
2024-07-22 22:09:49,32.18919258,32.90265542
2024-07-23 02:19:51,32.18919258,32.90265542
2024-07-23 06:29:55,32.18919258,32.90265542
2024-07-23 10:36:26,32.11896204,32.90265542
2024-07-23 14:40:53,32.04892723,32.90265542
2024-07-23 17:41:41,31.97908638,32.83036953
2024-07-23 21:52:00,31.83997939,32.68643663
2024-07-24 06:14:42,31.83997939,32.75829719
2024-07-24 07:38:43,31.83997939,32.75829719
2024-07-24 11:45:53,31.90943769,32.75829719
2024-07-24 15:54:26,32.04892723,32.68643663
2024-07-24 20:04:25,32.04892723,32.68643663
2024-07-25 00:16:27,32.04892723,32.61478605
2024-07-25 00:45:10,32.04892723,32.61478605
2024-07-25 04:57:35,32.11896204,32.61478605
2024-07-25 09:06:30,31.97908638,32.61478605
2024-07-25 13:12:07,31.97908638,32.68643663
2024-07-25 17:17:15,31.90943769,32.61478605
2024-07-25 21:27:04,31.7707097,32.54334368
2024-07-26 01:40:05,31.7707097,32.47210774
2024-07-26 05:52:24,31.83997939,32.54334368
2024-07-26 09:58:51,31.90943769,32.54334368
2024-07-26 14:01:30,31.83997939,32.54334368
2024-07-26 18:08:09,31.70162683,32.40107644
2024-07-26 22:18:28,31.90943769,32.47210774
2024-07-27 06:40:42,31.90943769,32.47210774
2024-07-27 10:47:45,31.7707097,32.47210774
2024-07-27 11:16:08,31.7707097,32.47210774
2024-07-27 15:20:24,31.632729,32.40107644
2024-07-27 19:27:37,31.49548134,32.330248
2024-07-27 23:40:28,31.42712795,32.25962064
2024-07-28 03:54:56,31.42712795,32.25962064
2024-07-28 08:05:36,31.49548134,32.330248
2024-07-28 12:10:54,31.49548134,32.40107644
2024-07-28 16:19:04,31.90943769,32.40107644
2024-07-29 00:40:29,31.97908638,32.25962064
2024-07-29 04:53:05,32.04892723,32.330248
2024-07-29 09:01:00,32.11896204,32.40107644
2024-07-29 13:05:01,32.11896204,32.40107644
2024-07-29 17:10:20,31.97908638,32.330248
2024-07-29 21:19:58,31.90943769,32.25962064
2024-07-30 01:32:55,31.90943769,32.25962064
2024-07-30 05:45:15,31.97908638,32.330248
2024-07-30 09:51:38,32.04892723,32.40107644
2024-07-30 13:54:25,31.90943769,32.330248
2024-07-30 17:58:46,31.83997939,32.330248
2024-07-30 22:08:41,31.7707097,32.25962064
2024-07-31 06:32:09,31.7707097,32.25962064
2024-07-31 10:39:08,31.7707097,32.330248
2024-07-31 14:43:33,31.70162683,32.25962064
2024-07-31 18:49:32,31.56401443,32.18919258
2024-07-31 23:01:20,31.42712795,32.11896204
2024-08-01 03:15:07,31.42712795,32.11896204
2024-08-01 04:38:49,31.42712795,32.11896204
2024-08-01 08:46:53,31.49548134,32.18919258
2024-08-01 12:50:43,31.42712795,32.18919258
2024-08-01 16:55:29,31.35895247,32.11896204
2024-08-01 21:05:21,31.22312813,31.97908638
2024-08-02 05:15:53,31.1554757,31.97908638
2024-08-02 09:24:26,31.22312813,32.11896204
2024-08-02 13:27:39,31.1554757,32.11896204
2024-08-02 17:31:27,31.08799406,32.04892723
2024-08-02 21:41:55,30.953536,31.90943769
2024-08-03 06:08:51,30.953536,31.97908638
2024-08-03 10:13:24,31.02068142,32.04892723
2024-08-03 14:15:51,30.953536,31.97908638
2024-08-03 18:20:02,30.8197397,31.90943769
2024-08-03 22:30:38,30.68659091,31.83997939
2024-08-04 06:52:15,30.75308526,31.90943769
2024-08-04 10:57:35,30.75308526,31.90943769
2024-08-04 15:00:56,30.68659091,31.83997939
2024-08-04 19:09:11,31.22312813,32.47210774
2024-08-04 23:20:29,31.35895247,32.25962064
2024-08-05 03:31:58,31.49548134,32.18919258
2024-08-05 07:41:27,31.56401443,32.11896204
2024-08-05 11:46:26,31.632729,32.18919258
2024-08-05 15:48:23,31.56401443,32.11896204
2024-08-05 19:54:12,31.42712795,32.04892723
2024-08-06 00:05:32,31.42712795,31.97908638
2024-08-06 04:18:03,31.49548134,31.97908638
2024-08-06 08:25:10,31.632729,32.11896204
2024-08-06 12:25:48,31.632729,32.04892723
2024-08-06 16:28:43,31.42712795,31.97908638
2024-08-06 20:36:41,31.35895247,31.90943769
2024-08-07 00:46:41,31.35895247,31.90943769
2024-08-07 04:56:54,31.35895247,31.90943769
2024-08-07 09:02:31,31.49548134,32.04892723
2024-08-07 11:00:00,31.42712795,31.97908638
2024-08-07 14:11:05,31.35895247,31.97908638
2024-08-07 17:13:53,31.29095313,31.97908638
2024-08-07 21:22:30,31.22312813,31.83997939
2024-08-08 05:45:13,31.22312813,31.83997939
2024-08-08 09:51:44,31.29095313,31.90943769
2024-08-08 13:59:21,31.632729,31.97908638
2024-08-08 17:43:02,31.70162683,31.97908638
2024-08-08 21:54:07,31.632729,31.90943769
2024-08-09 06:18:55,31.7707097,31.90943769
2024-08-09 10:25:50,31.83997939,31.97908638
2024-08-09 14:34:37,31.83997939,31.97908638
2024-08-09 18:44:55,33.41478588,32.18919258
2024-08-09 22:55:40,33.56313242,32.25962064
2024-08-10 03:07:07,33.41478588,32.18919258
2024-08-10 07:17:40,33.41478588,32.25962064
2024-08-10 11:13:29,33.34095521,32.25962064
2024-08-10 15:19:59,33.19397018,32.18919258
2024-08-10 19:28:10,32.97515665,32.11896204
2024-08-10 20:34:09,32.97515665,32.11896204
2024-08-11 00:44:57,32.90265542,32.18919258
2024-08-11 04:56:03,32.90265542,32.11896204
2024-08-11 09:05:06,32.90265542,32.18919258
2024-08-11 13:10:07,32.75829719,32.18919258
2024-08-11 17:15:45,32.61478605,32.11896204
2024-08-11 21:26:19,32.47210774,32.04892723
2024-08-12 01:39:12,32.47210774,31.97908638
2024-08-12 05:52:36,32.47210774,32.04892723
