Date,SM3_10cm,SM3_30cm
2024-05-31 21:40:15,23.28315788,20.93392062
2024-05-31 23:55:03,23.28315788,20.99762706
2024-06-01 08:06:19,23.22282465,20.99762706
2024-06-01 16:11:15,22.67695263,20.80613088
2024-06-02 22:25:59,21.87738746,20.484375
2024-06-03 02:33:18,21.81524427,20.484375
2024-06-03 06:39:28,21.87738746,20.54899405
2024-06-03 10:42:43,21.81524427,20.41961845
2024-06-03 18:49:49,21.37733997,20.22450599
2024-06-04 03:03:30,21.25123822,20.15918163
2024-06-04 03:36:58,21.25123822,20.15918163
2024-06-04 07:43:15,21.25123822,20.22450599
2024-06-04 11:46:54,21.18801406,20.09371085
2024-06-04 19:54:48,20.87008915,19.96232294
2024-06-05 04:08:59,20.80613088,19.96232294
2024-06-05 05:27:31,20.80613088,19.89640224
2024-06-05 09:32:48,20.74204401,19.89640224
2024-06-05 17:44:16,20.80613088,19.89640224
2024-06-06 02:01:45,20.87008915,19.830328
2024-06-06 06:10:43,20.99762706,19.830328
2024-06-06 10:16:53,20.93392062,19.89640224
2024-06-06 14:21:27,20.80613088,19.830328
2024-06-06 18:27:12,20.67782677,19.76409844
2024-06-07 02:45:47,20.74204401,19.76409844
2024-06-07 09:20:44,20.80613088,19.830328
2024-06-07 17:29:54,20.54899405,19.69771178
2024-06-07 19:33:53,20.484375,19.63116624
2024-06-07 23:43:05,20.41961845,19.63116624
2024-06-08 08:00:01,20.484375,19.69771178
2024-06-08 16:12:23,20.61347738,19.160749
2024-06-09 00:28:28,22.61594829,19.22845663
2024-06-09 00:35:03,22.67695263,19.22845663
2024-06-09 04:44:07,23.40365418,19.36335959
2024-06-09 12:57:57,23.5239355,19.69771178
2024-06-09 21:13:33,31.22312813,19.76409844
2024-06-10 01:22:07,30.68659091,19.830328
2024-06-10 05:30:34,30.16018566,19.69771178
2024-06-10 09:38:06,33.19397018,19.76409844
2024-06-10 17:52:21,33.71240446,19.63116624
2024-06-11 02:08:35,32.54334368,19.69771178
2024-06-11 06:16:39,32.25962064,19.830328
2024-06-11 10:22:21,32.04892723,20.09371085
2024-06-11 18:31:43,31.02068142,20.28968573
2024-06-12 02:48:10,30.62025488,20.35472262
2024-06-12 08:05:49,30.55407537,20.484375
2024-06-12 16:16:08,29.83592212,20.54899405
2024-06-13 00:30:36,29.5789546,20.484375
2024-06-13 08:45:33,29.51503722,20.61347738
2024-06-13 16:57:53,29.13412154,20.67782677
2024-06-14 01:14:51,29.008093,20.67782677
2024-06-14 05:51:10,29.008093,20.67782677
2024-06-14 09:57:36,28.88251238,20.67782677
2024-06-14 18:09:09,28.384384,20.74204401
2024-06-15 02:26:13,28.32256038,20.67782677
2024-06-15 10:38:51,27.95349625,20.74204401
2024-06-15 18:49:31,27.28423862,20.67782677
2024-06-17 00:01:54,26.20420845,20.74204401
2024-06-17 04:09:51,26.26385912,20.74204401
2024-06-17 08:16:20,26.20420845,20.41961845
2024-06-17 12:21:10,25.965888,20.74204401
2024-06-17 20:32:52,26.32354159,20.484375
2024-06-18 00:40:11,26.50279755,20.484375
2024-06-18 04:48:20,26.68240378,20.484375
2024-06-18 08:54:00,26.68240378,20.67782677
2024-06-18 12:58:44,26.562625,20.54899405
2024-06-18 21:10:08,26.26385912,20.67782677
2024-06-19 05:27:09,26.44300902,20.67782677
2024-06-19 13:37:44,25.965888,20.67782677
2024-06-19 21:49:44,25.90636954,20.35472262
2024-06-19 23:40:23,25.90636954,20.35472262
2024-06-20 07:55:10,25.84687218,20.61347738
2024-06-20 16:02:54,25.07451563,20.54899405
2024-06-20 19:50:33,24.89632966,20.484375
2024-06-21 04:05:15,24.89632966,20.484375
2024-06-21 12:14:17,24.36108271,20.484375
2024-06-21 20:22:12,23.6440161,20.35472262
2024-06-22 04:36:02,23.5239355,20.28968573
2024-06-22 12:48:06,23.46382082,20.09371085
2024-07-08 22:49:33,34.86288393,32.90265542
2024-07-09 02:57:13,34.47314607,32.83036953
2024-07-09 07:04:15,34.24235071,32.61478605
2024-07-09 11:07:49,34.01378206,32.40107644
2024-07-09 15:10:15,33.63765186,32.04892723
2024-07-09 19:14:30,33.34095521,31.70162683
2024-07-09 23:21:12,33.12081225,31.49548134
2024-07-10 03:28:14,33.047875,31.35895247
2024-07-10 07:34:01,32.97515665,31.22312813
2024-07-10 11:37:36,32.83036953,31.02068142
2024-07-10 14:45:05,32.61478605,30.8197397
2024-07-10 19:15:26,36.48947985,36.65844499
2024-07-10 23:20:55,35.17937354,35.02059827
2024-07-11 07:31:24,34.62827047,34.16591613
2024-07-11 11:34:28,34.47314607,33.86261626
2024-07-11 19:40:49,35.66220749,34.31903271
2024-07-11 23:46:15,34.78442015,34.08972717
2024-07-12 07:57:00,34.94160938,34.47314607
2024-07-12 11:59:23,34.70621626,34.16591613
2024-07-12 16:01:02,34.3959639,33.787392
2024-07-12 20:05:09,34.01378206,33.48884435
2024-07-13 00:11:49,33.86261626,33.19397018
2024-07-13 04:18:39,33.86261626,33.047875
2024-07-13 08:23:03,33.86261626,32.97515665
2024-07-13 12:26:13,33.787392,32.83036953
2024-07-13 16:30:16,33.86261626,32.61478605
2024-07-13 19:07:45,36.155103,35.90737349
2024-07-13 23:13:34,37.17261838,36.74337798
2024-07-14 03:19:48,35.66220749,35.41955688
2024-07-14 07:25:59,35.25916348,34.78442015
2024-07-14 11:30:57,35.02059827,34.3959639
2024-07-14 15:34:15,34.70621626,34.08972717
2024-07-14 19:38:38,34.3959639,33.787392
2024-07-14 23:45:29,34.16591613,33.48884435
2024-07-15 03:53:22,34.08972717,33.34095521
2024-07-15 07:58:49,34.16591613,33.34095521
2024-07-15 12:02:49,34.01378206,33.19397018
2024-07-15 16:07:48,35.66220749,33.48884435
2024-07-15 20:13:16,35.25916348,33.71240446
2024-07-16 00:19:57,34.86288393,33.63765186
2024-07-16 04:27:29,34.70621626,33.56313242
2024-07-16 08:32:39,34.62827047,33.48884435
2024-07-16 12:35:19,34.47314607,33.41478588
2024-07-16 16:38:47,34.24235071,33.26735057
2024-07-16 20:43:58,36.40544413,36.57381288
2024-07-17 00:49:54,36.9141537,37.0861543
2024-07-17 04:14:30,36.40544413,36.07223869
2024-07-17 08:20:02,35.5001639,35.0998524
2024-07-17 12:24:51,35.0998524,34.550581
2024-07-17 12:30:04,35.0998524,34.550581
2024-07-17 16:34:06,34.78442015,34.24235071
2024-07-17 20:39:18,34.550581,34.01378206
2024-07-18 00:45:01,34.47314607,33.71240446
2024-07-18 04:50:58,34.3959639,33.56313242
2024-07-18 08:56:02,34.31903271,33.48884435
2024-07-18 12:58:51,34.31903271,33.41478588
2024-07-18 17:01:22,34.08972717,33.19397018
2024-07-18 21:06:19,33.86261626,32.97515665
2024-07-19 05:19:52,33.71240446,32.83036953
2024-07-19 09:23:54,33.787392,32.83036953
2024-07-19 13:25:17,33.71240446,32.75829719
2024-07-19 17:27:02,33.56313242,32.61478605
2024-07-19 21:31:57,33.34095521,32.40107644
2024-07-20 01:38:21,33.26735057,32.330248
2024-07-20 05:44:44,33.26735057,32.330248
2024-07-20 09:47:42,33.26735057,32.330248
2024-07-20 12:52:12,33.26735057,32.330248
2024-07-20 16:53:04,33.047875,32.11896204
2024-07-20 20:57:01,32.90265542,31.97908638
2024-07-21 01:02:55,32.83036953,31.90943769
2024-07-21 05:08:45,32.83036953,31.90943769
2024-07-21 09:12:34,32.75829719,31.83997939
2024-07-21 13:14:35,32.83036953,31.90943769
2024-07-21 17:16:32,32.61478605,31.70162683
2024-07-21 19:42:52,32.54334368,31.632729
2024-07-21 23:48:24,32.54334368,31.56401443
2024-07-22 03:54:14,32.47210774,31.49548134
2024-07-22 04:36:23,32.47210774,31.49548134
2024-07-22 08:41:13,32.47210774,31.49548134
2024-07-22 12:44:15,32.40107644,31.49548134
2024-07-22 16:47:32,32.330248,31.35895247
2024-07-22 20:52:11,32.25962064,31.29095313
2024-07-23 00:57:18,32.18919258,31.22312813
2024-07-23 05:02:48,32.18919258,31.22312813
2024-07-23 09:06:53,32.25962064,31.22312813
2024-07-23 13:08:54,32.18919258,31.1554757
2024-07-23 17:11:04,31.97908638,31.08799406
2024-07-23 21:16:23,31.83997939,30.953536
2024-07-24 05:29:24,31.83997939,30.88655602
2024-07-24 09:33:35,31.7707097,30.953536
2024-07-24 13:37:52,31.83997939,30.953536
2024-07-24 14:47:58,31.83997939,30.88655602
2024-07-24 15:11:00,31.83997939,30.88655602
2024-07-24 19:16:11,32.18919258,30.88655602
2024-07-24 23:22:39,32.330248,30.8197397
2024-07-25 03:29:48,32.40107644,30.88655602
2024-07-25 07:35:22,32.47210774,30.88655602
2024-07-25 11:39:22,32.47210774,30.953536
2024-07-25 15:41:35,32.40107644,30.953536
2024-07-25 19:45:51,32.330248,30.88655602
2024-07-25 23:52:33,32.18919258,30.8197397
2024-07-26 03:09:35,32.18919258,30.8197397
2024-07-26 07:15:59,32.18919258,30.88655602
2024-07-26 11:19:29,32.25962064,30.953536
2024-07-26 15:21:53,32.04892723,30.88655602
2024-07-26 19:26:31,31.97908638,30.8197397
2024-07-26 22:30:04,31.97908638,30.8197397
2024-07-27 06:42:27,32.11896204,30.8197397
2024-07-27 10:46:11,32.11896204,30.88655602
2024-07-27 14:48:21,32.04892723,30.8197397
2024-07-27 18:52:05,31.90943769,30.68659091
2024-07-27 22:58:52,31.83997939,30.62025488
2024-07-28 03:07:03,31.7707097,30.62025488
2024-07-28 07:13:34,31.83997939,30.62025488
2024-07-28 11:17:06,31.83997939,30.68659091
2024-07-28 15:21:09,36.07223869,35.339224
2024-07-28 19:26:24,35.02059827,34.31903271
2024-07-28 23:32:58,34.62827047,33.86261626
2024-07-29 03:40:05,34.3959639,33.56313242
2024-07-29 07:45:47,34.31903271,33.48884435
2024-07-29 15:51:07,33.93807902,33.19397018
2024-07-29 19:09:14,33.63765186,32.97515665
2024-07-29 23:15:39,33.48884435,32.75829719
2024-07-30 00:28:31,33.48884435,32.75829719
2024-07-30 04:35:59,33.48884435,32.68643663
2024-07-30 08:40:27,33.48884435,32.68643663
2024-07-30 12:42:15,33.41478588,32.54334368
2024-07-30 16:44:04,33.26735057,32.40107644
2024-07-30 20:48:40,33.12081225,32.18919258
2024-07-31 05:02:00,33.047875,32.04892723
2024-07-31 09:06:39,32.97515665,32.04892723
2024-07-31 13:09:05,32.90265542,31.97908638
2024-07-31 17:11:57,32.68643663,31.83997939
2024-07-31 21:17:35,32.47210774,31.632729
2024-08-01 05:32:22,32.54334368,31.56401443
2024-08-01 09:36:24,32.54334368,31.56401443
2024-08-01 12:29:02,32.83036953,31.56401443
2024-08-01 16:31:19,32.25962064,31.35895247
2024-08-01 19:19:27,32.11896204,31.22312813
2024-08-01 23:26:52,32.11896204,31.1554757
2024-08-02 03:35:04,32.04892723,31.02068142
2024-08-02 07:41:26,32.11896204,31.08799406
2024-08-02 10:38:47,32.18919258,31.08799406
2024-08-02 14:40:30,31.83997939,31.02068142
2024-08-02 18:43:32,31.56401443,30.8197397
2024-08-02 22:50:16,31.56401443,30.68659091
2024-08-03 07:04:48,31.56401443,30.68659091
2024-08-03 11:06:53,31.56401443,30.68659091
2024-08-03 15:08:35,31.42712795,30.48805061
2024-08-03 19:12:03,31.29095313,30.35645821
2024-08-03 23:18:09,31.1554757,30.290887
2024-08-04 03:24:30,31.22312813,30.22546341
2024-08-04 07:29:30,31.29095313,30.22546341
2024-08-04 11:32:11,31.632729,30.22546341
2024-08-04 15:34:37,30.88655602,30.09505197
2024-08-04 19:39:38,35.02059827,30.68659091
2024-08-04 23:46:16,34.47314607,31.49548134
2024-08-05 03:52:39,34.24235071,31.83997939
2024-08-05 07:57:52,34.08972717,32.04892723
2024-08-05 12:00:58,33.93807902,32.11896204
2024-08-05 16:02:35,33.63765186,32.04892723
2024-08-05 20:05:42,33.48884435,31.83997939
2024-08-06 00:11:42,33.41478588,31.7707097
2024-08-06 04:18:43,33.34095521,31.7707097
2024-08-06 08:22:30,33.34095521,31.83997939
2024-08-06 12:24:05,33.26735057,31.83997939
2024-08-06 16:25:20,33.047875,31.632729
2024-08-06 18:49:18,32.90265542,31.56401443
2024-08-06 19:49:41,32.83036953,31.56401443
2024-08-06 22:43:23,32.83036953,31.49548134
2024-08-07 02:48:46,32.75829719,31.49548134
2024-08-07 06:53:12,32.68643663,31.49548134
2024-08-07 10:55:14,32.68643663,31.42712795
2024-08-07 14:56:43,32.47210774,31.29095313
2024-08-07 18:59:12,32.18919258,31.1554757
2024-08-07 23:04:25,32.04892723,31.08799406
2024-08-08 03:10:36,31.97908638,31.02068142
2024-08-08 07:16:13,32.04892723,31.02068142
2024-08-08 11:17:13,31.70162683,31.08799406
2024-08-08 15:21:27,34.70621626,31.29095313
2024-08-08 16:54:38,34.550581,31.49548134
2024-08-08 20:59:56,33.93807902,31.83997939
2024-08-09 01:07:18,33.787392,31.90943769
2024-08-09 05:14:42,33.71240446,31.97908638
2024-08-09 09:17:31,33.63765186,32.04892723
2024-08-09 13:20:39,33.41478588,31.70162683
2024-08-09 17:26:22,35.74364763,32.75829719
2024-08-09 21:31:53,34.94160938,34.01378206
2024-08-10 01:38:12,34.70621626,33.63765186
2024-08-10 05:44:07,34.550581,33.48884435
2024-08-10 09:47:41,34.3959639,33.34095521
2024-08-10 13:50:50,34.08972717,33.12081225
2024-08-10 17:54:33,33.71240446,32.90265542
2024-08-10 22:00:39,33.56313242,32.68643663
2024-08-11 02:06:51,33.41478588,32.54334368
2024-08-11 06:13:01,33.41478588,32.54334368
2024-08-11 10:16:24,33.26735057,32.40107644
2024-08-11 14:18:36,33.047875,32.18919258
2024-08-11 18:21:57,32.83036953,31.97908638
2024-08-11 22:29:00,32.68643663,31.83997939
2024-08-12 02:37:16,32.68643663,31.7707097
2024-08-12 06:43:01,32.68643663,31.7707097
2024-08-12 09:05:55,32.61478605,31.7707097
